node,degree,pagerank,eigenvector,community
18741,103,2.9198959859931525e-05,1.0632307480014436e-05,5
18747,56,1.3862415455525987e-05,3.7396351213323816e-06,2
51518,65,1.1626726894422458e-05,1.1464883207172128e-07,22
117060,52,1.2763755069937554e-05,8.107652120785864e-06,0
18761,40,1.6089535892008975e-05,9.81970125864891e-07,5
18766,67,1.895225427696577e-05,1.3485689743297958e-07,5
18767,42,2.2659582036358696e-05,5.357895684942272e-10,5
18779,58,1.9343848004738893e-05,3.639683383650915e-06,3
51562,106,3.693904748300187e-05,8.644414687251088e-06,3
18797,100,2.646145531757286e-05,8.788863711513869e-07,10
117125,41,1.065854742855963e-05,2.820915711592329e-07,5
18838,51,2.0040714378841995e-05,2.8471201266240174e-07,0
84374,48,1.7408700416446664e-05,7.463008243653486e-08,6
51608,57,2.5279631862724384e-05,9.193720073276943e-08,2
84391,45,1.4436562809856784e-05,0.0016224298278336208,2
18871,64,1.8040764500735277e-05,2.705329812586805e-07,5
84411,66,1.599689908440273e-05,6.424531799877977e-07,6
149958,55,8.468443647362307e-06,7.548098342457538e-06,11
346567,46,5.4973263860937366e-06,1.2789162455505262e-06,13
182735,44,1.5835838980163273e-05,2.0074013432922092e-07,2
84436,44,1.4791155949949876e-05,6.621085328071602e-07,2
18916,44,1.609415887432681e-05,2.4015552259243466e-05,2
18917,148,5.8962113660580665e-05,0.0002571288063713573,2
182761,41,6.278512065942946e-06,2.501089444018672e-09,22
18948,55,1.5984385865351452e-05,7.879600539146516e-07,0
117257,76,2.2394348743944282e-05,3.4501896982877194e-07,9
84501,43,1.6317679086081574e-05,1.616787036198772e-07,0
150038,48,1.0599279515533088e-05,1.829798248396835e-07,9
18972,119,5.8490439202468276e-05,2.03306958872102e-06,3
51748,43,1.1397831497717862e-05,7.310377749229267e-06,0
84521,59,1.0011738209063371e-05,1.1010494345814737e-07,22
84523,48,1.6146237419031938e-05,6.820970999635594e-08,3
150063,47,9.449881102323688e-06,1.8011174816543562e-10,16
150072,48,1.7667324673708358e-05,6.694447705146719e-07,0
150076,45,1.7653779740316177e-05,2.825498287587055e-09,3
19055,103,2.3360581167151147e-05,2.1107967183016886e-08,16
248455,42,1.3854430266289047e-05,2.0774074407943116e-08,0
19083,84,3.097193317572728e-05,1.6483248892267262e-07,5
19086,69,2.49145503120275e-05,7.1683746146393865e-06,5
117392,52,1.7399444570635202e-05,9.26299984413277e-06,2
51857,40,1.0066395647680701e-05,5.626252013797883e-06,0
19092,102,3.493089276105354e-05,4.207705591957525e-05,2
84644,47,1.5348490017433486e-05,2.123460556745505e-07,0
19114,130,3.1270338462919784e-05,0.003625552812596152,2
150189,41,8.476131936630378e-06,8.51461726144299e-09,15
19120,42,1.7113041372500214e-05,1.1208484094572552e-05,5
84657,101,4.685021054371834e-06,0.0003672390224833502,4
19125,41,1.5587430061829432e-05,1.5445297371064813e-05,5
19134,94,2.6518183762003565e-05,4.638298715756271e-06,0
84673,47,2.0164737432052345e-05,1.076920426706977e-92,59
19140,43,1.652558490377981e-05,4.424281361376717e-06,5
117446,69,1.8878472291588702e-05,5.741899390773817e-06,5
182983,67,8.111920144537447e-06,9.18093229960668e-08,15
51916,56,1.114783653168566e-05,1.964911480095353e-08,15
51922,54,6.9749874009546995e-06,9.649192984035343e-06,11
84692,45,1.4615208141770644e-05,3.5494000556472035e-07,2
19158,60,2.0748523906109984e-05,1.8600876060327533e-07,5
84694,50,1.550088113185056e-05,1.5840849428512548e-06,2
51947,53,1.5664579067110256e-05,4.4307648339904476e-07,5
117485,41,1.5792398625686514e-05,4.413736524355116e-10,0
183031,52,1.5073928243094119e-05,2.3290584384004055e-07,9
19199,46,1.3137475290290223e-05,6.601661025325641e-06,3
19200,54,2.0697402767768798e-05,1.35250341973821e-08,5
183041,46,1.0493632708441997e-05,3.705485298291093e-10,16
84742,42,1.4695990137281637e-05,6.019378686526861e-08,9
19209,44,1.770955174715655e-05,4.7472845750575685e-08,0
19216,48,1.3651087958661346e-05,9.611510282708424e-06,2
51993,40,1.3396225014574563e-05,2.5879116531204842e-05,5
19238,44,6.775483066078465e-06,1.9243433611094676e-06,15
84775,113,2.771332174094391e-05,3.9239392754675504e-07,9
52009,47,1.950993991077808e-05,2.9566197657950824e-07,3
84792,51,1.7479042917291597e-05,3.1374667269936393e-07,3
19262,48,1.6311287811159027e-05,8.219920614703012e-08,3
150335,41,1.1296875236412095e-05,2.0830791173389032e-07,9
19267,215,6.878877131037126e-05,7.899541917567004e-06,5
52040,41,7.404085693279064e-06,3.8880273917112475e-10,7
19279,76,3.0332796079821225e-05,6.843145455859774e-06,16
19306,111,3.369184188938396e-05,1.5255681399485553e-06,5
183155,66,1.5102227049934606e-05,1.2537878036168217e-07,9
52085,41,1.6347221416737726e-05,8.960616323506437e-09,9
117631,69,1.597063681454945e-05,1.1181526672887309e-05,0
150414,51,1.2627366924544193e-05,0.0008733292345361586,2
183190,76,2.223699118062365e-05,5.482248227751502e-07,6
117657,143,1.4067598866608089e-05,0.0003681474897095497,4
52123,47,1.220935999748519e-05,3.3334691892054087e-06,0
150449,84,2.047223012550375e-05,8.965301594053423e-09,16
52148,78,2.5557028964926733e-05,7.720678111408843e-06,3
183221,56,1.8237290477658503e-05,6.887216715349116e-09,16
52201,42,1.68341243722871e-05,3.3442842755052903e-10,0
183285,69,1.0729365213252983e-05,7.793761037009656e-08,15
52213,57,1.599660673872363e-05,2.02774133071172e-08,3
150523,42,1.1960722568672368e-05,1.4587980254223704e-05,2
248828,66,2.1952763957509103e-05,3.224768957213096e-09,6
85022,103,1.5630508705902734e-05,2.2070959406980423e-07,15
85023,50,1.994407824680779e-05,6.660007806878097e-10,16
117792,42,1.4863906301510112e-05,1.524520472845066e-08,6
150581,48,1.4585615399618082e-05,5.709232202802419e-05,2
248889,51,2.0081834753361042e-05,1.7003831727080026e-07,3
183358,45,8.691221793227017e-06,8.531707881135006e-06,5
19523,42,1.5392000310217432e-05,1.5655864177910137e-07,5
85066,49,2.1646098885896344e-05,2.410767450892371e-07,5
19535,56,1.815519853442236e-05,7.94492093966136e-08,5
19560,83,1.33973945487839e-05,1.4084184043791591e-07,20
314476,45,3.895504316623634e-06,1.1900803723446867e-05,13
85133,48,1.8428045303558716e-05,4.930517923428402e-07,5
183443,42,1.1546839832562486e-05,7.329161248028875e-08,9
85141,74,2.141584060268303e-05,1.1469300391612391e-07,9
19610,50,1.4760116354316675e-05,4.194515205192291e-07,5
52380,40,1.3662444413847337e-05,2.0290848641056454e-07,5
52383,45,1.324725901004992e-05,2.543615319757033e-07,6
85153,73,1.6359905089332807e-05,3.4790579424281993e-06,5
150706,68,1.2197285295823858e-05,1.7936979783084574e-09,16
117939,41,1.4989979800743238e-05,3.454734400800952e-07,2
85178,66,2.1661893140247017e-05,9.916479378705479e-08,9
52413,44,1.7363307994443537e-05,0.0004508543778068295,2
52424,41,9.326926916107967e-06,7.912126047081892e-06,0
19660,67,1.7532661973278935e-05,3.608680324535144e-06,0
19661,77,1.8646416627262584e-05,2.257939211625265e-06,5
19671,42,1.26429862003838e-05,8.480014883147351e-10,5
19687,84,2.8688397052921812e-05,7.134373790343892e-08,16
52456,62,1.8363310764275126e-05,3.375168555745254e-07,9
118010,53,1.9586174080561928e-05,4.171104761264828e-07,5
52484,58,1.7708103663361282e-05,1.3220304175511118e-07,5
85253,44,1.1453841650009342e-05,1.6675062481327254e-07,5
52491,58,1.4304583677541667e-05,0.0016295057140893764,2
183564,48,5.617973656790054e-06,7.540428196123848e-06,11
52503,49,2.1369699385868966e-05,8.432964656982022e-06,4
19746,78,2.6977650485732366e-05,2.524915749311596e-07,0
52526,73,2.2905066541190006e-05,1.5771954274564563e-05,2
52539,48,1.1573102059693846e-05,3.926504486092869e-07,9
118110,44,1.2413065139449657e-05,1.4606118017634897e-07,2
85345,57,2.5981500940291195e-05,2.6555630638398637e-09,3
85351,43,1.959064003801231e-05,3.390085874214728e-07,2
52584,79,2.8326811997098727e-05,1.553574227645292e-05,2
118121,40,1.253967122225643e-05,1.4264132245950652e-05,16
19850,52,1.411041992088565e-05,1.5297587614476167e-05,2
183699,42,1.1293756752164446e-05,2.0620640599136205e-09,16
19862,125,3.892048222475669e-05,1.3978059487651593e-06,5
183702,62,2.2599718848977117e-05,1.5062217815291396e-08,16
52645,48,1.0892264357685328e-05,0.0002625108838632046,1
52650,77,2.2611124851545715e-05,5.477049854919014e-07,9
19885,102,2.5950636851924095e-05,1.1721203944107575e-05,0
85428,56,1.3716397152634702e-05,7.344531058405857e-07,6
52668,68,1.648649400148708e-05,2.4954214878931285e-07,5
19909,111,2.658249737827096e-05,2.0873738692445477e-05,0
118217,70,2.3971104294373862e-05,1.3185301895552465e-07,5
85459,49,2.077453080675745e-05,1.1427133940100719e-07,3
52692,129,4.752026225819568e-05,6.649053276083539e-07,3
85460,59,2.3395961996432843e-05,4.661851985473097e-06,2
52709,109,2.9171947556979392e-05,0.0009257972908427468,2
52713,42,1.6557901560253052e-05,1.9763430877066116e-07,2
85486,47,1.7184113651391223e-05,6.758261638574517e-07,3
249331,51,1.6592659957830375e-05,1.08680534723837e-07,9
19958,83,2.4780929002123164e-05,4.917138918949338e-05,2
19960,85,2.756373036169031e-05,1.1823722157098397e-06,2
19962,51,1.4710320395202465e-05,1.2490117087276543e-05,2
19974,46,1.2693273124281563e-05,6.454740111820804e-06,2
19990,74,2.1051846986916295e-05,6.42865149505924e-06,0
85526,59,2.276557046849102e-05,2.216070649478607e-06,2
19998,79,2.4366383464734924e-05,1.510017481005795e-05,0
85549,76,3.465394769853117e-05,8.566689306208543e-06,2
85553,45,1.566091089979676e-05,7.264144362131068e-06,5
183857,45,1.2135440580259553e-05,1.117944646898092e-07,9
85567,47,1.0327954600375885e-05,2.380450622055925e-10,22
85576,51,2.217614898889836e-05,2.2435536107210494e-07,5
52818,53,1.9588595336380155e-05,2.2772385503085366e-07,6
151124,51,5.957270851771225e-06,1.1010494345814737e-07,22
85589,40,1.6341060533096183e-05,3.8166207125277754e-07,5
20063,62,2.074800577713081e-05,1.0534564636594338e-11,3
20080,77,2.491289582441148e-05,9.518300298797797e-07,9
183939,43,8.207917950833533e-06,5.599020590755419e-09,18
85651,56,1.547204731602822e-05,3.264105091877587e-07,2
151192,42,8.851222893340016e-06,9.835369980658844e-09,9
249500,64,6.024739816834442e-06,1.4084184043791591e-07,20
151206,53,1.0315566431597536e-05,5.392746453346666e-09,22
85676,94,2.6926734308303063e-05,2.4892412999684207e-05,2
118451,57,2.0994096589396145e-05,4.499835509805283e-08,5
20150,49,1.718919031701493e-05,2.2436414617641426e-08,9
20163,45,1.604198810114265e-05,3.947495286260395e-09,5
20167,40,1.074797473303494e-05,4.992882764577242e-07,5
20168,117,4.50877088871483e-05,0.0004891714762095803,2
20177,43,1.3063714238605463e-05,2.4395108615741343e-07,0
20179,41,5.3798061167381734e-06,2.8667727875867254e-08,2
20186,64,2.1349694724429573e-05,2.642943506154129e-07,16
118532,57,2.0977842811029716e-05,9.496704590271857e-09,0
151313,49,1.9030413060941614e-05,2.2602473260258945e-09,4
216852,87,3.666353613158813e-05,2.7729016984547223e-07,3
151316,46,1.508787485910063e-05,3.165687533957243e-07,0
53024,48,1.7687574321924757e-05,1.2774020642663349e-07,5
53028,111,3.661779955248358e-05,2.703255295107352e-06,3
53039,142,3.605711894590171e-05,2.0427108763869987e-05,0
53040,48,1.3547179465536364e-05,4.845311297613832e-07,5
20278,72,2.7530957034184996e-05,2.452727815244086e-06,6
53058,84,2.9853181909505258e-05,1.7734733154490148e-05,2
53062,87,1.8305917503826954e-05,2.6267911882935457e-08,7
20298,75,2.3700518509852452e-05,7.661406431479712e-06,5
20301,57,2.053058348490069e-05,7.48484034552965e-07,0
315218,63,6.0973846026491255e-06,4.52484298111095e-08,15
53085,47,1.984296937399529e-05,2.6669899144604296e-07,3
20319,88,3.367738613715781e-05,6.831353983835418e-07,5
20320,61,1.6180761624280588e-05,5.738719000229099e-07,5
53094,63,2.4147821653762485e-05,2.9326880433245932e-09,5
151409,56,1.5789014031229094e-05,1.4458094604981581e-08,10
151418,52,6.532009791785423e-06,7.540428196123848e-06,11
53120,43,1.6790011750080072e-05,7.513603542938727e-08,9
85892,62,2.3334768005354852e-05,2.387758463401514e-06,5
20365,57,2.183451550971152e-05,2.9825009448981034e-07,0
53147,58,1.3129218780360296e-05,4.128667293605206e-06,0
20388,50,1.8437107155372313e-05,2.1007116614665438e-07,0
151464,45,4.668819045817004e-06,4.5514335957045614e-07,13
85941,49,8.356571575388129e-06,1.569214729774059e-08,7
85955,49,1.1563898182866421e-05,6.754580397151949e-06,0
249810,50,1.376051788863655e-05,3.6620730645661817e-07,9
85981,65,2.8811849720917397e-05,6.886374545784829e-06,3
20453,118,3.738574649407842e-05,1.0804799241590328e-05,0
85989,78,2.4945235983971624e-05,2.917223177121368e-06,5
85998,63,2.0995400328542988e-05,4.091270620767968e-07,5
118773,65,1.9484506844248017e-05,1.3328762902753632e-05,0
53240,74,2.199231914915925e-05,6.61072729262215e-07,5
20479,46,1.9769517922206892e-05,6.803917666031434e-06,3
20487,48,1.5798211115251817e-05,5.164926918523796e-07,5
20488,55,1.130192837391961e-05,0.00024942619518375183,5
20503,170,1.8823658601413995e-05,0.09343724811727445,1
151575,79,3.1696716108845456e-05,1.542904033440407e-07,3
20505,41,1.1622850355752232e-05,7.032718759578557e-08,14
53274,44,1.363370502154441e-05,1.0173927841806726e-08,9
20517,95,3.4976359064722825e-05,1.164952529177597e-07,3
184373,56,7.767544858976618e-06,7.540428196123848e-06,11
184374,56,7.291431292728866e-06,7.562022485629453e-06,11
20581,46,1.5803335388028233e-05,1.0422643813962824e-05,3
151669,57,8.396863890153914e-06,7.540428196123848e-06,11
118926,44,1.077738142451247e-05,2.9380057415651896e-06,0
315542,62,4.482078207177266e-06,1.4084184043791591e-07,20
315543,62,4.482078207177266e-06,1.4084184043791591e-07,20
86190,47,1.037861539447768e-05,1.6864128943397168e-06,9
20658,60,1.879156138746381e-05,2.1413389477904563e-07,0
86199,50,2.3119979138016126e-05,3.825874479671836e-08,0
184506,43,8.989746578252494e-06,9.52611701390025e-09,9
151743,50,6.1218720605178265e-06,8.780348106248932e-06,13
20682,84,2.7654412732426984e-05,3.783223206761655e-09,9
184522,42,1.3686349166421238e-05,3.2869670492784755e-07,0
20688,61,1.5638543579550368e-05,9.01178442276658e-06,0
20696,119,2.5134870308736953e-05,1.0978088857177522e-05,5
53464,60,2.646145867086521e-05,2.072233145618329e-08,6
217312,75,1.825597436126969e-05,7.949633874324461e-10,16
86244,43,9.60620179089814e-06,8.575124394886178e-06,2
282859,47,4.974149789402223e-06,1.1003314856700625e-07,22
282860,47,4.974149789402223e-06,1.1003314856700625e-07,22
119051,81,2.988660377536643e-05,1.076920426706977e-92,60
20747,49,1.8589584761956093e-05,2.1928158211465584e-06,2
86285,48,1.3201481779974572e-05,7.745186388553246e-06,5
86283,43,1.0938531310081769e-05,8.067062528019508e-08,5
20764,58,2.201583058536382e-05,5.462245347087392e-07,0
86301,43,1.3356796217929378e-05,7.097143816056702e-06,6
184606,127,2.88576844236472e-05,0.0002574098069485205,0
86303,45,1.6534719025619275e-05,9.375201809350941e-08,3
86304,82,2.699596087853574e-05,2.0460198303951428e-07,6
151842,41,1.917990293026349e-05,1.542322697710586e-07,0
86312,70,2.380723874656421e-05,5.357149032763891e-07,5
20777,65,2.2299460894660823e-05,2.31543108109536e-06,5
86318,92,2.4130272707593704e-05,6.042745812668208e-08,5
86340,50,1.5191559195276817e-05,1.1507897832634416e-06,5
20815,47,1.200002419155677e-05,0.0007884189326870688,0
53584,57,1.4471758047986007e-05,1.6436711781922857e-06,2
53591,60,2.012301615697657e-05,1.6224736653500949e-09,16
282970,61,5.685752866355183e-06,0.027113032794236925,1
53596,46,1.5562853800421627e-05,9.447310116834982e-08,2
53599,53,2.1737594610105184e-05,2.1634590069747044e-07,2
86369,43,1.889439910866055e-05,3.185573686884562e-07,9
53603,42,1.5402288677993296e-05,1.347312366415519e-07,5
119142,41,1.589547169392259e-05,1.01532967182914e-08,10
53611,133,4.0451979223193555e-05,4.15898681669251e-06,0
53623,52,2.0988513794753572e-05,4.897171428368878e-07,5
315779,62,4.482078207177266e-06,1.4084184043791591e-07,20
53640,51,1.6055925032271926e-05,2.1589203940015665e-07,5
53643,119,3.7123905631753716e-05,9.183362426493337e-07,6
20875,54,1.309858281079936e-05,8.128462240580845e-06,0
53659,40,1.3109462675938021e-05,1.1215434667665159e-07,5
86428,67,2.8991226995035806e-05,6.573816749168228e-08,3
86442,84,3.4096382978000557e-05,1.4392616014831144e-05,3
53675,40,1.1587407129416659e-05,4.1614088548129704e-07,0
20914,40,1.3608751722140445e-05,2.7018710360758542e-06,0
86456,42,9.796446987206823e-06,0.00018613365573487187,2
86463,113,2.3475414336139242e-05,1.1419649659834994e-05,5
86466,61,1.7194485309959074e-05,2.6138831728767205e-07,6
20956,140,3.794245777294821e-05,5.440695195625585e-09,16
53730,40,1.2746133448188416e-05,2.2092924943026914e-07,5
217579,50,5.938826351210451e-06,1.1003314856700625e-07,22
86512,42,1.032940997183531e-05,2.367519664024771e-07,3
53754,63,1.9240336941977895e-05,3.535573046402902e-07,5
86546,87,2.176017803632111e-05,0.003342823783460177,2
86550,41,1.4232179913558335e-05,1.5670876728840467e-05,2
86551,83,3.089132171533456e-05,8.404686510300765e-06,2
21031,44,1.6865394265450442e-05,8.202065081973116e-06,5
21047,97,2.792239562487946e-05,6.103625283879793e-07,10
250426,49,8.627444991960163e-06,3.2037221129699e-06,6
21053,78,2.3119824651886383e-05,1.2147768963691614e-05,5
21055,60,1.440413296601951e-05,0.00024542521509014206,5
119366,55,7.92850284391875e-06,7.656700347424169e-06,11
86600,52,1.5516703323960966e-05,7.009104677528754e-07,2
119386,52,1.4849456120351015e-05,4.831091301853243e-07,5
53852,67,2.519499192012159e-05,3.4085045928531835e-07,2
250475,41,1.098537135680933e-05,4.816952897629449e-05,2
86654,47,1.4453368158464677e-05,3.0223667532579728e-05,2
53899,138,4.638572416709444e-05,2.5981766549231445e-07,16
217741,41,1.3042486565313898e-05,5.69528680987239e-07,5
21134,50,1.2130650545569192e-05,3.3724664600240348e-06,0
53909,46,1.3544758330239689e-05,5.713517895949165e-05,2
119446,44,1.3733494182248864e-05,8.123269989336918e-06,0
86682,56,1.6841031358359e-05,4.7537582414175895e-06,5
21155,45,1.1369974785211216e-05,1.768422457090434e-06,5
21158,45,1.3023661967052827e-05,1.4114229245310168e-05,5
119467,45,1.697930437382131e-05,4.526850172432575e-07,5
119479,103,2.828010974653165e-05,3.2462613823096994e-05,2
250558,52,1.1604285150727904e-05,1.1065757568314233e-06,5
53957,63,1.9330732681070128e-05,1.2761244764689468e-07,6
152278,50,2.1221392457813398e-05,3.9983533241164e-07,3
21207,52,2.8542220517155303e-05,7.173349805763549e-10,3
152279,43,1.785305427664989e-05,8.869982187128984e-05,1
21209,44,2.352044137448313e-05,3.1213390082422557e-07,2
283362,117,6.7077547603225465e-06,0.00037690532714147,4
53987,66,2.007459646736974e-05,2.634595433542643e-10,16
119524,56,1.6557697443075305e-05,1.5202038147908614e-08,9
86765,58,2.188644705989461e-05,5.090747532910265e-07,2
86767,53,1.0348714991260088e-05,3.493753649478609e-05,0
54001,41,1.8275397512019646e-05,2.418663530364772e-07,16
119540,59,1.4156741147103626e-05,3.339374458204381e-06,0
54006,42,1.4992783461385614e-05,1.2117552343949238e-07,6
86778,68,2.5672452810231233e-05,2.4251655243568137e-07,5
21250,103,2.9884234091820022e-05,1.1690069582623583e-06,5
152323,49,1.2134218155758668e-05,4.2829145730141045e-07,3
